type,domain,stage,url,title
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/current-students/chantelle-bakersmith-student-master-of-teaching-internship,Chantelle Bakersmith | Student | Master of Teaching (Secondary) Intern
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/current-students/phoebe-mae-edwards-student-master-of-teaching-internship,Phoebe-Mae Edwards | Alumni | Master of Teaching (Secondary) Internshi
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/current-students/ruth-blair-student-master-of-teaching-internship,Ruth Blair | Student | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/teagan-spence-master-of-teaching-secondary-internship,Teagan Spence | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/emma-love-master-of-teaching-secondary-internship,Emma Love | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/fatima-ramadan-master-of-teaching-secondary-internship,Fatima Ramadan | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/kathleen-spaull-alumni-master-of-teaching-secondary-internship,Kathleen Spaull | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/cory-duker-student-master-of-teaching-internship,Cory Duker | Student | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/staff2/dr-merryn-dawborn-gundlach-lecturer-master-of-teaching-secondary-internship,Dr Merryn Dawborn-Gundlach
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/careers-in-teaching-expo,Careers in Teaching Expo
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/teagan-spence-master-of-teaching-secondary-internship?in_c=foe_related_profiles,Teagan Spence | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/emma-love-master-of-teaching-secondary-internship?in_c=foe_related_profiles,Emma Love | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/alumni2/fatima-ramadan-master-of-teaching-secondary-internship?in_c=foe_related_profiles,Fatima Ramadan | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/staff2/dr-merryn-dawborn-gundlach-lecturer-master-of-teaching-secondary-internship?in_c=foe_related_profiles,Dr Merryn Dawborn-Gundlach
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/enrich-your-studies/peer-mentoring,Peer Mentoring
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/faces-of-education/current-students/charlotte-duke-master-of-teaching-secondary-internship2?in_c=foe_related_profiles,Charlotte Duke | Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/secondary-learning-areas/FAQs-Master-of-Teaching-Secondary-Internship,FAQs – Master of Teaching (Secondary) Internship
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/community/mteach-partnership-schoolsandcentres/become-a-mentor-teacher,Mentor teacher
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education,Employability in Education
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/career-mentoring,Career Mentoring
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/community/alumni/alumni-award,Education Alumni Early-Career Award
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching,Master of Teaching
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/faculty-of-education-scholarships,Faculty of Education Scholarships
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/community/alumni/alumni-award/2023-foe-alumni-early-career-award,2023 FoE Alumni Early Career Award
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/community/alumni/alumni-award/2021-mgse-alumni-early-career-award,2021 MGSE Alumni Early Career Award
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/community/alumni/alumni-award/2022-mgse-alumni-early-career-award,2022 MGSE Alumni Early Career Award
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/attendance-and-absences,Attendance and absences
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/early-childhood,Early Childhood
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/early-childhood-and-primary,Early Childhood and Primary
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/primary,Primary
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/secondary,Secondary
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/health-and-safety,Health and safety
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/working-with-children-check,Working with Children Check
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/roles-and-responsibilities,Roles and responsibilities
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/participation,Participation
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/professional-conduct,Professional Conduct
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/placement-seminars,Placement seminars
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/placement-structure,Placement structure
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/assessment,Assessment
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/unsatisfactory-performance,Unsatisfactory performance
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details/placement-forms,Placement forms
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details/placement-policies,Placement policies
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/faqs,FAQs
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/contact-us,Contact us
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements,Placement Requirements
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details,Placement Documents
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/permission-to-teach-ptt-information,Permission to Teach (PTT) Information
careers,education.unimelb.edu.au,current — faculty,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-allocation-process,Placement Allocation Process
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/school-of-culture-and-communication/our-research/research-projects/new-beats,"New Beats: Mass redundancies, career changes and the future of Austral"
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/engage/partner-with-us/internship-opportunities,Internship Opportunities
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/careers-at-uni-melb,Careers
careers,arts.unimelb.edu.au,current — faculty,"https://arts.unimelb.edu.au/school-of-culture-and-communication/our-research/groups-and-resource-centre/asian-cultural-research-hub-acrh/news-and-events/media,-space-and-networked-publics-a-phd-and-early-career-researcher-symposium",
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/school-of-social-and-political-sciences/our-research/australian-welfare-and-work-lab/research-projects/Geared4Careers,
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/academic-mentoring,Academic Mentoring
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/students/employability-in-arts,Employability in Arts
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/melbourne-peer-mentor-program,Melbourne Peer Mentor Program
careers,arts.unimelb.edu.au,current — faculty,"https://arts.unimelb.edu.au/centre-for-advancing-journalism/research/research-projects/new-beats-mass-redundancies,-career-changes-and-the-future-of-australian-journalism","New Beats: Mass redundancies, career changes and the future of Austral"
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/school-of-historical-and-philosophical-studies/discipline-areas/history/careers,Careers in history — School of Historical and Philosophical Studies | 
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/school-of-languages-and-linguistics/discipline-areas/french-studies/peer-mentoring-program,French Peer Mentoring Program - C'est la vie universitaire! — School o
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/school-of-social-and-political-sciences/our-research/comparative-network-on-refugee-externalisation-policies/news-and-events/past-news/panel-phd-careers,Post-PhD Careers in Academia and Beyond
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/about/arts-teaching-innovation-ati/blog/preparing-for-futures-in-an-evolving-world,Preparing for futures in an evolving world: future-proof use of genAI 
careers,arts.unimelb.edu.au,current — faculty,https://arts.unimelb.edu.au/research/digital-studio/archive/projects/graduate-internship-projects/2021-graduate-internship-projects/geoparsing-and-the-coverage-of-south-pacific-states-in-australian-newspapers-2010-2020,Geoparsing and the coverage of South Pacific states in Australian news
